biological_process	defined_class
http://purl.obolibrary.org/obo/NBO_0000448	http://purl.obolibrary.org/obo/UPHENO_0054934
http://purl.obolibrary.org/obo/GO_0046951	http://purl.obolibrary.org/obo/UPHENO_0055032
http://purl.obolibrary.org/obo/GO_0042637	http://purl.obolibrary.org/obo/UPHENO_0055033
http://purl.obolibrary.org/obo/NBO_0000091	http://purl.obolibrary.org/obo/UPHENO_0082796
http://purl.obolibrary.org/obo/NBO_0000092	http://purl.obolibrary.org/obo/UPHENO_0082797
http://purl.obolibrary.org/obo/NBO_0000097	http://purl.obolibrary.org/obo/UPHENO_0082798
http://purl.obolibrary.org/obo/NBO_0000131	http://purl.obolibrary.org/obo/UPHENO_0082799
http://purl.obolibrary.org/obo/NBO_0000211	http://purl.obolibrary.org/obo/UPHENO_0082800
http://purl.obolibrary.org/obo/NBO_0000057	http://purl.obolibrary.org/obo/UPHENO_0082801
http://purl.obolibrary.org/obo/NBO_0000332	http://purl.obolibrary.org/obo/UPHENO_0082802
http://purl.obolibrary.org/obo/GO_0030421	http://purl.obolibrary.org/obo/UPHENO_0055037
http://purl.obolibrary.org/obo/NBO_0000013	http://purl.obolibrary.org/obo/UPHENO_0055038
http://purl.obolibrary.org/obo/GO_0001550	http://purl.obolibrary.org/obo/UPHENO_0055042
http://purl.obolibrary.org/obo/NBO_0000159	http://purl.obolibrary.org/obo/UPHENO_0054952
http://purl.obolibrary.org/obo/GO_0070091	http://purl.obolibrary.org/obo/UPHENO_0055043
http://purl.obolibrary.org/obo/GO_0001951	http://purl.obolibrary.org/obo/UPHENO_0055044
http://purl.obolibrary.org/obo/GO_0045453	http://purl.obolibrary.org/obo/UPHENO_0055046
http://purl.obolibrary.org/obo/GO_0003094	http://purl.obolibrary.org/obo/UPHENO_0054956
http://purl.obolibrary.org/obo/NBO_0001728	http://purl.obolibrary.org/obo/UPHENO_0082803
http://purl.obolibrary.org/obo/GO_0043473	http://purl.obolibrary.org/obo/UPHENO_0054957
http://purl.obolibrary.org/obo/GO_0043396	http://purl.obolibrary.org/obo/UPHENO_0055047
http://purl.obolibrary.org/obo/GO_0046541	http://purl.obolibrary.org/obo/UPHENO_0055048
http://purl.obolibrary.org/obo/NBO_0002065	http://purl.obolibrary.org/obo/UPHENO_0082804
http://purl.obolibrary.org/obo/GO_0006094	http://purl.obolibrary.org/obo/UPHENO_0054966
http://purl.obolibrary.org/obo/GO_0040007	http://purl.obolibrary.org/obo/UPHENO_0054968
http://purl.obolibrary.org/obo/GO_0008150	http://purl.obolibrary.org/obo/UPHENO_0054970
http://purl.obolibrary.org/obo/NBO_0002021	http://purl.obolibrary.org/obo/UPHENO_0082805
http://purl.obolibrary.org/obo/NBO_0001679	http://purl.obolibrary.org/obo/UPHENO_0082806
http://purl.obolibrary.org/obo/NBO_0000224	http://purl.obolibrary.org/obo/UPHENO_0082807
http://purl.obolibrary.org/obo/NBO_0000103	http://purl.obolibrary.org/obo/UPHENO_0082808
http://purl.obolibrary.org/obo/GO_0001542	http://purl.obolibrary.org/obo/UPHENO_0084707
http://purl.obolibrary.org/obo/NBO_0000104	http://purl.obolibrary.org/obo/UPHENO_0082809
http://purl.obolibrary.org/obo/NBO_0000027	http://purl.obolibrary.org/obo/UPHENO_0082810
http://purl.obolibrary.org/obo/NBO_0000107	http://purl.obolibrary.org/obo/UPHENO_0082811
http://purl.obolibrary.org/obo/GO_0005980	http://purl.obolibrary.org/obo/UPHENO_0054980
http://purl.obolibrary.org/obo/NBO_0000391	http://purl.obolibrary.org/obo/UPHENO_0082812
http://purl.obolibrary.org/obo/NBO_0000112	http://purl.obolibrary.org/obo/UPHENO_0082813
http://purl.obolibrary.org/obo/NBO_0001763	http://purl.obolibrary.org/obo/UPHENO_0082814
http://purl.obolibrary.org/obo/NBO_0000110	http://purl.obolibrary.org/obo/UPHENO_0082815
http://purl.obolibrary.org/obo/NBO_0000111	http://purl.obolibrary.org/obo/UPHENO_0082816
http://purl.obolibrary.org/obo/NBO_0000336	http://purl.obolibrary.org/obo/UPHENO_0082817
http://purl.obolibrary.org/obo/NBO_0000578	http://purl.obolibrary.org/obo/UPHENO_0082818
http://purl.obolibrary.org/obo/NBO_0000015	http://purl.obolibrary.org/obo/UPHENO_0082819
http://purl.obolibrary.org/obo/NBO_0000214	http://purl.obolibrary.org/obo/UPHENO_0082820
http://purl.obolibrary.org/obo/GO_0070075	http://purl.obolibrary.org/obo/UPHENO_0055080
http://purl.obolibrary.org/obo/NBO_0000338	http://purl.obolibrary.org/obo/UPHENO_0055002
http://purl.obolibrary.org/obo/NBO_0000339	http://purl.obolibrary.org/obo/UPHENO_0082821
http://purl.obolibrary.org/obo/NBO_0000218	http://purl.obolibrary.org/obo/UPHENO_0082822
http://purl.obolibrary.org/obo/GO_0060073	http://purl.obolibrary.org/obo/UPHENO_0055007
http://purl.obolibrary.org/obo/NBO_0002362	http://purl.obolibrary.org/obo/UPHENO_0082823
http://purl.obolibrary.org/obo/GO_0030252	http://purl.obolibrary.org/obo/UPHENO_0055017
http://purl.obolibrary.org/obo/NBO_0000381	http://purl.obolibrary.org/obo/UPHENO_0055087
http://purl.obolibrary.org/obo/NBO_0000222	http://purl.obolibrary.org/obo/UPHENO_0082824
http://purl.obolibrary.org/obo/NBO_0000223	http://purl.obolibrary.org/obo/UPHENO_0082825
