biological_process	defined_class
http://purl.obolibrary.org/obo/NBO_0000608	http://purl.obolibrary.org/obo/UPHENO_0082827
http://purl.obolibrary.org/obo/GO_0042065	http://purl.obolibrary.org/obo/UPHENO_0076676
http://purl.obolibrary.org/obo/GO_0070227	http://purl.obolibrary.org/obo/UPHENO_0055098
http://purl.obolibrary.org/obo/GO_0042465	http://purl.obolibrary.org/obo/UPHENO_0076677
http://purl.obolibrary.org/obo/GO_0060756	http://purl.obolibrary.org/obo/UPHENO_0055149
http://purl.obolibrary.org/obo/GO_0043050	http://purl.obolibrary.org/obo/UPHENO_0055146
http://purl.obolibrary.org/obo/GO_0042073	http://purl.obolibrary.org/obo/UPHENO_0055103
http://purl.obolibrary.org/obo/GO_0018991	http://purl.obolibrary.org/obo/UPHENO_0055108
http://purl.obolibrary.org/obo/GO_0040011	http://purl.obolibrary.org/obo/UPHENO_0054937
http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/UPHENO_0055106
http://purl.obolibrary.org/obo/GO_0071929	http://purl.obolibrary.org/obo/UPHENO_0076678
http://purl.obolibrary.org/obo/GO_0007552	http://purl.obolibrary.org/obo/UPHENO_0082828
http://purl.obolibrary.org/obo/GO_0007635	http://purl.obolibrary.org/obo/UPHENO_0085392
http://purl.obolibrary.org/obo/GO_0007625	http://purl.obolibrary.org/obo/UPHENO_0085393
http://purl.obolibrary.org/obo/GO_0007628	http://purl.obolibrary.org/obo/UPHENO_0085394
http://purl.obolibrary.org/obo/GO_0007617	http://purl.obolibrary.org/obo/UPHENO_0085395
http://purl.obolibrary.org/obo/GO_0007629	http://purl.obolibrary.org/obo/UPHENO_0085396
http://purl.obolibrary.org/obo/GO_0007626	http://purl.obolibrary.org/obo/UPHENO_0055154
http://purl.obolibrary.org/obo/GO_0007637	http://purl.obolibrary.org/obo/UPHENO_0085397
http://purl.obolibrary.org/obo/GO_0007155	http://purl.obolibrary.org/obo/UPHENO_0082829
http://purl.obolibrary.org/obo/GO_0007620	http://purl.obolibrary.org/obo/UPHENO_0085398
http://purl.obolibrary.org/obo/GO_0007631	http://purl.obolibrary.org/obo/UPHENO_0055147
http://purl.obolibrary.org/obo/GO_0042331	http://purl.obolibrary.org/obo/UPHENO_0082830
http://purl.obolibrary.org/obo/GO_0008344	http://purl.obolibrary.org/obo/UPHENO_0085399
http://purl.obolibrary.org/obo/GO_0007630	http://purl.obolibrary.org/obo/UPHENO_0085400
http://purl.obolibrary.org/obo/GO_0008345	http://purl.obolibrary.org/obo/UPHENO_0055205
http://purl.obolibrary.org/obo/GO_0050879	http://purl.obolibrary.org/obo/UPHENO_0076681
http://purl.obolibrary.org/obo/GO_0016049	http://purl.obolibrary.org/obo/UPHENO_0076679
http://purl.obolibrary.org/obo/GO_0007619	http://purl.obolibrary.org/obo/UPHENO_0085401
http://purl.obolibrary.org/obo/GO_0030431	http://purl.obolibrary.org/obo/UPHENO_0055061
http://purl.obolibrary.org/obo/GO_0006974	http://purl.obolibrary.org/obo/UPHENO_0089830
http://purl.obolibrary.org/obo/GO_0032964	http://purl.obolibrary.org/obo/UPHENO_0055270
http://purl.obolibrary.org/obo/GO_0042074	http://purl.obolibrary.org/obo/UPHENO_0055271
http://purl.obolibrary.org/obo/GO_0008078	http://purl.obolibrary.org/obo/UPHENO_0055272
http://purl.obolibrary.org/obo/GO_0048699	http://purl.obolibrary.org/obo/UPHENO_0055193
http://purl.obolibrary.org/obo/GO_0006096	http://purl.obolibrary.org/obo/UPHENO_0055155
http://purl.obolibrary.org/obo/GO_0003341	http://purl.obolibrary.org/obo/UPHENO_0055195
http://purl.obolibrary.org/obo/GO_0007585	http://purl.obolibrary.org/obo/UPHENO_0055239
http://purl.obolibrary.org/obo/GO_0009566	http://purl.obolibrary.org/obo/UPHENO_0055196
http://purl.obolibrary.org/obo/GO_0015840	http://purl.obolibrary.org/obo/UPHENO_0055274
http://purl.obolibrary.org/obo/GO_1905517	http://purl.obolibrary.org/obo/UPHENO_0085402
http://purl.obolibrary.org/obo/GO_0060048	http://purl.obolibrary.org/obo/UPHENO_0055275
http://purl.obolibrary.org/obo/GO_0046959	http://purl.obolibrary.org/obo/UPHENO_0082831
http://purl.obolibrary.org/obo/GO_0060047	http://purl.obolibrary.org/obo/UPHENO_0055276
http://purl.obolibrary.org/obo/GO_0048936	http://purl.obolibrary.org/obo/UPHENO_0055243
http://purl.obolibrary.org/obo/GO_0008306	http://purl.obolibrary.org/obo/UPHENO_0055245
http://purl.obolibrary.org/obo/GO_0006006	http://purl.obolibrary.org/obo/UPHENO_0054950
http://purl.obolibrary.org/obo/GO_0048922	http://purl.obolibrary.org/obo/UPHENO_0055246
http://purl.obolibrary.org/obo/GO_0042060	http://purl.obolibrary.org/obo/UPHENO_0084226
http://purl.obolibrary.org/obo/GO_0070371	http://purl.obolibrary.org/obo/UPHENO_0055201
http://purl.obolibrary.org/obo/GO_0001755	http://purl.obolibrary.org/obo/UPHENO_0055162
http://purl.obolibrary.org/obo/GO_0072592	http://purl.obolibrary.org/obo/UPHENO_0082832
http://purl.obolibrary.org/obo/GO_0046785	http://purl.obolibrary.org/obo/UPHENO_0076682
http://purl.obolibrary.org/obo/GO_0046666	http://purl.obolibrary.org/obo/UPHENO_0055281
http://purl.obolibrary.org/obo/GO_0042742	http://purl.obolibrary.org/obo/UPHENO_0076683
http://purl.obolibrary.org/obo/GO_0070657	http://purl.obolibrary.org/obo/UPHENO_0055283
http://purl.obolibrary.org/obo/GO_0016567	http://purl.obolibrary.org/obo/UPHENO_0089831
http://purl.obolibrary.org/obo/GO_0008152	http://purl.obolibrary.org/obo/UPHENO_0054967
http://purl.obolibrary.org/obo/GO_0061026	http://purl.obolibrary.org/obo/UPHENO_0055285
http://purl.obolibrary.org/obo/GO_0030593	http://purl.obolibrary.org/obo/UPHENO_0055251
http://purl.obolibrary.org/obo/GO_0098508	http://purl.obolibrary.org/obo/UPHENO_0089832
http://purl.obolibrary.org/obo/GO_0006954	http://purl.obolibrary.org/obo/UPHENO_0076684
http://purl.obolibrary.org/obo/GO_0008219	http://purl.obolibrary.org/obo/UPHENO_0055095
http://purl.obolibrary.org/obo/GO_0007405	http://purl.obolibrary.org/obo/UPHENO_0055168
http://purl.obolibrary.org/obo/GO_0006914	http://purl.obolibrary.org/obo/UPHENO_0089833
http://purl.obolibrary.org/obo/GO_0051402	http://purl.obolibrary.org/obo/UPHENO_0055254
http://purl.obolibrary.org/obo/GO_0050673	http://purl.obolibrary.org/obo/UPHENO_0055255
http://purl.obolibrary.org/obo/GO_0061351	http://purl.obolibrary.org/obo/UPHENO_0055291
http://purl.obolibrary.org/obo/GO_0048599	http://purl.obolibrary.org/obo/UPHENO_0055256
http://purl.obolibrary.org/obo/GO_0030728	http://purl.obolibrary.org/obo/UPHENO_0076685
http://purl.obolibrary.org/obo/GO_0008015	http://purl.obolibrary.org/obo/UPHENO_0055216
http://purl.obolibrary.org/obo/GO_0060347	http://purl.obolibrary.org/obo/UPHENO_0076686
http://purl.obolibrary.org/obo/GO_0014856	http://purl.obolibrary.org/obo/UPHENO_0055177
http://purl.obolibrary.org/obo/GO_0070509	http://purl.obolibrary.org/obo/UPHENO_0055292
http://purl.obolibrary.org/obo/GO_0036269	http://purl.obolibrary.org/obo/UPHENO_0055220
http://purl.obolibrary.org/obo/GO_0036268	http://purl.obolibrary.org/obo/UPHENO_0085403
http://purl.obolibrary.org/obo/GO_0072488	http://purl.obolibrary.org/obo/UPHENO_0084227
http://purl.obolibrary.org/obo/GO_0039531	http://purl.obolibrary.org/obo/UPHENO_0089834
http://purl.obolibrary.org/obo/GO_0006915	http://purl.obolibrary.org/obo/UPHENO_0055097
http://purl.obolibrary.org/obo/GO_0006309	http://purl.obolibrary.org/obo/UPHENO_0055179
http://purl.obolibrary.org/obo/GO_0031109	http://purl.obolibrary.org/obo/UPHENO_0076687
http://purl.obolibrary.org/obo/GO_0048589	http://purl.obolibrary.org/obo/UPHENO_0055262
http://purl.obolibrary.org/obo/GO_0046323	http://purl.obolibrary.org/obo/UPHENO_0084228
http://purl.obolibrary.org/obo/GO_0046686	http://purl.obolibrary.org/obo/UPHENO_0089835
http://purl.obolibrary.org/obo/GO_0043133	http://purl.obolibrary.org/obo/UPHENO_0055299
http://purl.obolibrary.org/obo/GO_0009060	http://purl.obolibrary.org/obo/UPHENO_0055302
http://purl.obolibrary.org/obo/GO_0009061	http://purl.obolibrary.org/obo/UPHENO_0089836
http://purl.obolibrary.org/obo/GO_0060038	http://purl.obolibrary.org/obo/UPHENO_0055303
http://purl.obolibrary.org/obo/GO_0001539	http://purl.obolibrary.org/obo/UPHENO_0055188
http://purl.obolibrary.org/obo/GO_0031101	http://purl.obolibrary.org/obo/UPHENO_0055268
http://purl.obolibrary.org/obo/GO_0019954	http://purl.obolibrary.org/obo/UPHENO_0084229
http://purl.obolibrary.org/obo/GO_0006897	http://purl.obolibrary.org/obo/UPHENO_0084230
http://purl.obolibrary.org/obo/GO_0006935	http://purl.obolibrary.org/obo/UPHENO_0055236
http://purl.obolibrary.org/obo/GO_0043482	http://purl.obolibrary.org/obo/UPHENO_0076689
http://purl.obolibrary.org/obo/GO_0009847	http://purl.obolibrary.org/obo/UPHENO_0076691
http://purl.obolibrary.org/obo/GO_0044114	http://purl.obolibrary.org/obo/UPHENO_0082833
